Seq,Row,Orig_Symbol,Orig_Order,Orig_IC,Orig_Entropy,Swap_Symbol,Swap_Order,Swap_IC,Swap_Entropy,Distance,song,Label
49,78,I,10,2.3623011109746,4.15345140365586,I,10,2.3623011109746,4.15345140365586,,"",
49,79,vi,7,5.11974089600074,2.9129313887463,vi,7,5.11974089600074,2.9129313887463,,"",
49,80,IV,6,3.82523099660134,4.656631823006,IV,6,3.82523099660134,4.656631823006,,"",
49,81,V,6,2.7675420836866,4.00207643666215,V,6,2.7675420836866,4.00207643666215,,"",
49,82,I,6,1.76149500027149,3.57806034943073,V,6,1.81187058987377,3.57806034943073,0.0503755896022831,JFrankWilsonAndTheCavaliers_LastKiss_1964.varms,3
49,83,vi,7,1.92810637915512,4.42148835002554,vi,7,5.72491417560798,4.27141573042698,,"",
49,84,IV,8,1.40929734914812,3.79584899771649,IV,4,3.5635305118823,5.00004383282006,,"",
49,85,V,9,1.09214836537359,3.39303729456807,V,5,3.52928451518811,4.53493830623678,,"",
49,86,r,10,3.89678658550503,3.50173855616373,r,5,3.27313408941935,4.70244741176852,,"",
49,87,r,4,0.517005367529853,1.98373515388723,r,4,0.517005367529853,1.98373515388723,,"",
,,,,,,,,,,,,
50,130,IV,8,3.89081099243116,4.91101048908127,IV,8,3.89081099243116,4.91101048908127,,"",
50,131,I,8,1.21606036003063,3.2365869767658,I,8,1.21606036003063,3.2365869767658,,"",
50,132,IV,8,0.399574849327428,1.94520472839848,IV,8,0.399574849327428,1.94520472839848,,"",
50,133,V,10,3.11059664045709,3.78041705002713,V,10,3.11059664045709,3.78041705002713,,"",
50,134,V,7,3.20148808557407,4.31876393039535,V,7,3.20148808557407,4.31876393039535,,"",
50,135,IV,7,2.17238907444624,3.85373542037926,V,7,2.12079620171517,3.85373542037926,0.0515928727310748,CyndiLauper_TrueColors_1986.varms,3
50,136,I,8,1.66203744740221,3.76972877609001,I,8,1.73774060523645,3.93675865927901,,"",
50,137,iii,9,5.76925761291979,4.81460615708655,iii,8,5.93917949121956,4.19230233750508,,"",
50,138,vi,4,3.26773217279311,4.30733669588851,vi,5,2.95219241285586,3.94407303801701,,"",
50,139,IV,4,3.46302265902014,4.95378197238388,IV,5,3.65989913459122,4.8096766790237,,"",
50,140,I,5,3.81244368037665,4.31669582342989,I,5,3.71824035724453,4.51302355703742,,"",
,,,,,,,,,,,,
51,90,IV,5,4.28505762812099,5.27009595626017,IV,5,4.28505762812099,5.27009595626017,,"",
51,91,I,6,3.47913883546725,5.0641322709468,I,6,3.47913883546725,5.0641322709468,,"",
51,92,I,7,2.86354424121439,4.70503148761422,I,7,2.86354424121439,4.70503148761422,,"",
51,93,I,8,2.09468056810141,4.42514407259327,I,8,2.09468056810141,4.42514407259327,,"",
51,94,-VII,9,5.19843799905839,4.42229979586047,-VII,9,5.19843799905839,4.42229979586047,,"",
51,95,I,6,2.75030769036094,3.78831769549094,IV,6,2.80328495382026,3.78831769549094,0.0529772634593222,TheMiracles_IDontBlameYouAtAll_1971,3
51,96,I,6,1.25326170237685,3.74108773195104,I,6,1.79950550737075,4.21183614912391,,"",
51,97,I,7,2.95703179732162,3.84959697260845,I,7,2.6513130713119,4.74243785327866,,"",
51,98,-VII,7,2.39721999976573,4.27204045445801,-VII,8,2.30580095955471,4.14072489168282,,"",
51,99,I,6,0.268644917845325,1.39580748568062,I,9,2.58103395446692,2.86988420179745,,"",
51,100,I,9,1.04212055038796,3.25501469972248,I,9,1.56266267356491,4.00075987855574,,"",
,,,,,,,,,,,,
52,26,I,5,3.9524526680735,5.18984893677947,I,5,3.9524526680735,5.18984893677947,,"",
52,27,I,5,2.71753956537591,5.02571478565688,I,5,2.71753956537591,5.02571478565688,,"",
52,28,IV,6,4.05583775651883,5.02704448177597,IV,6,4.05583775651883,5.02704448177597,,"",
52,29,IV,6,2.21293965557272,4.3815077649459,IV,6,2.21293965557272,4.3815077649459,,"",
52,30,ii,7,4.47693887762348,4.74995857895692,ii,7,4.47693887762348,4.74995857895692,,"",
52,31,ii,7,1.93120689342286,3.7776478361962,V,7,1.87338886298165,3.7776478361962,0.057818030441219,TheEagles_LyinEyes_1975,3
52,32,V,8,2.50019599831803,4.37231041128477,V,8,5.05142760124169,3.34402881295122,,"",
52,33,V,8,1.08164564412957,3.23835308722888,V,4,3.82794782096488,4.4357228716989,,"",
52,34,I,8,0.980317079473451,3.1554889794485,I,4,3.2584706029485,4.94909766220634,,"",
52,35,I,10,2.31855353283279,3.95819212796793,I,5,3.22414857152876,5.07988688423353,,"",
52,36,IV,8,2.01348386260816,4.47548767745117,IV,6,3.78477679877234,5.07378270849588,,"",
,,,,,,,,,,,,
53,47,IV,5,4.57038062922101,4.71141930149263,IV,5,4.57038062922101,4.71141930149263,,"",
53,48,IV,4,2.54934905497204,4.50514328508838,IV,4,2.54934905497204,4.50514328508838,,"",
53,49,I,5,2.37914970129407,4.53414125466817,I,5,2.37914970129407,4.53414125466817,,"",
53,50,I,6,1.98416084073618,4.32110415780586,I,6,1.98416084073618,4.32110415780586,,"",
53,51,IV,7,2.96103943633849,4.73018499026183,IV,7,2.96103943633849,4.73018499026183,,"",
53,52,IV,8,1.91704028621611,3.90334575598075,I,8,1.97542478337412,3.90334575598075,0.0583844971580119,SammyHagar_ICantDrive55_1984,3
53,53,V,9,2.55014587211432,4.46899693622345,V,9,2.44562204365206,4.5332485962733,,"",
53,54,V,8,0.634304108108826,2.5254184950148,V,7,0.978512872698795,3.21250595813818,,"",
53,55,r,10,2.9761762355353,3.96155630410268,r,10,3.52200315990911,4.47600244988079,,"",
53,56,I,7,2.34519038425719,2.94697853693368,I,4,1.83890421614093,3.11505496969659,,"",
53,57,IV,4,2.7107949975518,4.12373091791878,IV,5,2.95034367206531,3.73284839170753,,"",
,,,,,,,,,,,,
54,98,IV,5,4.57038062922101,4.71141930149263,IV,5,4.57038062922101,4.71141930149263,,"",
54,99,IV,4,2.54934905497204,4.50514328508838,IV,4,2.54934905497204,4.50514328508838,,"",
54,100,I,5,2.37914970129407,4.53414125466817,I,5,2.37914970129407,4.53414125466817,,"",
54,101,I,6,1.98416084073618,4.32110415780586,I,6,1.98416084073618,4.32110415780586,,"",
54,102,IV,7,2.96103943633849,4.73018499026183,IV,7,2.96103943633849,4.73018499026183,,"",
54,103,IV,8,1.91704028621611,3.90334575598075,I,8,1.97542478337412,3.90334575598075,0.0583844971580119,SammyHagar_ICantDrive55_1984,3
54,104,V,9,2.55014587211432,4.46899693622345,V,9,2.44562204365206,4.5332485962733,,"",
54,105,V,8,0.634304108108826,2.5254184950148,V,7,0.978512872698795,3.21250595813818,,"",
54,106,I,10,2.37944361099557,3.96155630410268,I,10,3.74773882048119,4.47600244988079,,"",
54,107,IV,10,3.17028974871694,3.10375760534446,IV,6,3.39346584623836,4.86031898501154,,"",
54,108,I,9,1.25963738314811,3.54753519184788,I,7,2.02048303041668,4.1578674653005,,"",
,,,,,,,,,,,,
55,110,IV,5,3.99245092972263,4.50300786586216,IV,5,3.99245092972263,4.50300786586216,,"",
55,111,IV,5,1.69339960827206,4.18239874035582,IV,5,1.69339960827206,4.18239874035582,,"",
55,112,vi,6,4.69465537458784,4.24653321955234,vi,6,4.69465537458784,4.24653321955234,,"",
55,113,vi,5,1.44308818709769,3.75369987874097,vi,5,1.44308818709769,3.75369987874097,,"",
55,114,IV,6,2.59309575216163,4.79847837488622,IV,6,2.59309575216163,4.79847837488622,,"",
55,115,IV,7,1.77611499858238,3.77016675304467,V,7,1.83454800133789,3.77016675304467,0.0584330027555089,TinaTurner_TheBest_1989,3
55,116,V,7,1.35160236066185,3.69588594861626,V,7,1.34195077279163,3.75113306150535,,"",
55,117,V,6,0.73984565939985,2.91025494361007,V,5,3.95644896115158,3.50527629510782,,"",
55,118,VI,9,6.44006168641655,3.8757408141116,VI,5,6.3224204923509,4.66916985718152,,"",
55,119,I,4,0.991882004056498,3.20871427681332,I,3,2.96370364765536,4.4255155136748,,"",
55,120,I,4,1.39283726902324,4.14225976600775,I,4,1.92612720331636,4.62015835936672,,"",
,,,,,,,,,,,,
56,7,V,6,2.19852201888993,4.7391076175262,V,6,2.19852201888993,4.7391076175262,,"",
56,8,V,7,2.06627059337888,4.53276442245,V,7,2.06627059337888,4.53276442245,,"",
56,9,V,8,1.42611775828484,4.06607669929513,V,8,1.42611775828484,4.06607669929513,,"",
56,10,V,9,1.90184317052586,4.27122674820646,V,9,1.90184317052586,4.27122674820646,,"",
56,11,I,10,3.64290548431833,3.61254266945119,I,10,3.64290548431833,3.61254266945119,,"",
56,12,I,10,1.73293072894838,3.54056853980461,IV,10,1.79223201674946,3.54056853980461,0.0593012878010806,BobbyWomack_SweetCaroline_1972,3
56,13,IV,10,2.87487824518333,3.60599644419468,IV,9,4.63664537889998,2.458867015605,,"",
56,14,IV,10,1.17553040503242,3.54852852022544,IV,6,3.62545291348678,4.49208359718734,,"",
56,15,I,10,2.07765959537108,4.0641811888174,I,6,2.95605172323716,4.2717675055552,,"",
56,16,I,10,0.958468549366926,3.2695476648381,I,6,2.45349749909884,4.59800775627258,,"",
56,17,V,10,2.49877520563336,4.25115697628372,V,7,4.10635158000587,5.00926402095295,,"",
,,,,,,,,,,,,
57,102,V,10,1.40488889956108,3.97140116188352,V,10,1.40488889956108,3.97140116188352,,"",
57,103,V,10,2.30312975280375,3.97262455095895,V,10,2.30312975280375,3.97262455095895,,"",
57,104,V,10,1.69089217826325,4.09417440877718,V,10,1.69089217826325,4.09417440877718,,"",
57,105,V,10,0.987660184059415,3.27351123914678,V,10,0.987660184059415,3.27351123914678,,"",
57,106,I,10,3.41455412586018,3.27351123914678,I,10,3.41455412586018,3.27351123914678,,"",
57,107,IV,10,1.79223201674946,3.54056853980461,I,10,1.73293072894838,3.54056853980461,0.0593012878010806,BobbyWomack_SweetCaroline_1972,3
57,108,IV,9,4.63664537889998,2.458867015605,IV,10,2.87487824518333,3.60599644419468,,"",
57,109,IV,6,3.62545291348678,4.49208359718734,IV,10,1.17553040503242,3.54852852022544,,"",
57,110,IV,6,4.03322969806623,4.2717675055552,IV,10,2.06805835868839,4.0641811888174,,"",
57,111,V,5,3.95169782397305,5.03113566957539,V,10,3.5252667670069,3.56903067996011,,"",
57,112,V,6,1.28714796424098,3.71625824908872,V,7,2.65458906976071,4.10660845192044,,"",
,,,,,,,,,,,,
58,6,r,5,1.54316436706681,3.4526837861356,r,5,1.54316436706681,3.4526837861356,,"",
58,7,r,6,1.50612467158704,3.45600033184015,r,6,1.50612467158704,3.45600033184015,,"",
58,8,I,7,2.05786113384757,3.46991507286575,I,7,2.05786113384757,3.46991507286575,,"",
58,9,I,8,2.0691209303289,4.52617680216532,I,8,2.0691209303289,4.52617680216532,,"",
58,10,IV,9,3.31608269816558,4.35592001750246,IV,9,3.31608269816558,4.35592001750246,,"",
58,11,V,8,2.82745854158488,3.84041732490346,IV,8,2.76479146102646,3.84041732490346,0.0626670805584162,DottieWest_ALessonInLeavin_1980,3
58,12,vi,6,5.0826836781101,3.24778124832564,vi,7,5.85016321880797,3.80360571861591,,"",
58,13,iii,5,4.96481131021742,3.98603260457923,iii,5,4.63505815308102,3.91124740601636,,"",
58,14,IV,4,0.808701853541932,3.16044560124228,IV,4,1.12486491900305,3.73083208060232,,"",
58,15,V,5,2.40378547798929,4.66454321446835,V,5,3.75032081843024,4.42837955824883,,"",
58,16,I,6,3.43091097771678,4.98637248115718,I,5,1.91747955277006,4.4636732344295,,"",
,,,,,,,,,,,,
59,7,I,5,1.93834380397929,3.74923797539206,I,5,1.93834380397929,3.74923797539206,,"",
59,8,IV,6,4.02738672389158,4.77499918767375,IV,6,4.02738672389158,4.77499918767375,,"",
59,9,ii,6,4.72997401247172,3.87881126689056,ii,6,4.72997401247172,3.87881126689056,,"",
59,10,ii,5,4.23596080200784,3.87568649589078,ii,5,4.23596080200784,3.87568649589078,,"",
59,11,V,4,2.70084715244828,4.57572990243536,V,4,2.70084715244828,4.57572990243536,,"",
59,12,I,5,1.93834380397929,3.74923797539206,V,5,1.87246520041257,3.74923797539206,0.0658786035667247,BizMarkie_JustAFriend_1990,3
59,13,IV,6,4.02738672389158,4.77499918767375,IV,6,3.57520107049757,3.91231386659268,,"",
59,14,ii,6,4.72997401247172,3.87881126689056,ii,6,5.27065109478301,3.91211985051734,,"",
59,15,ii,5,4.23596080200784,3.87568649589078,ii,4,3.82966083453715,4.49594018711598,,"",
59,16,V,4,2.70084715244828,4.57572990243536,V,4,3.60065601838932,4.59655327847026,,"",
59,17,I,5,1.93834380397929,3.74923797539206,I,4,2.1716115292669,4.03296842158264,,"",
,,,,,,,,,,,,
60,102,I,5,1.93834380397929,3.74923797539206,I,5,1.93834380397929,3.74923797539206,,"",
60,103,IV,6,4.02738672389158,4.77499918767375,IV,6,4.02738672389158,4.77499918767375,,"",
60,104,ii,6,4.72997401247172,3.87881126689056,ii,6,4.72997401247172,3.87881126689056,,"",
60,105,ii,5,4.23596080200784,3.87568649589078,ii,5,4.23596080200784,3.87568649589078,,"",
60,106,V,4,2.70084715244828,4.57572990243536,V,4,2.70084715244828,4.57572990243536,,"",
60,107,I,5,1.93834380397929,3.74923797539206,V,5,1.87246520041257,3.74923797539206,0.0658786035667247,BizMarkie_JustAFriend_1990,3
60,108,r,6,3.41329084959611,4.77499918767375,r,6,3.78297097643705,3.91231386659268,,"",
60,109,r,4,1.42317108962144,3.35026558348765,r,4,1.62930576544298,3.25243162974194,,"",
,,,,,,,,,,,,
61,14,V,10,3.39300877063845,3.27985598600083,V,10,3.39300877063845,3.27985598600083,,"",
61,15,V,8,1.73062503198594,3.96873187101438,V,8,1.73062503198594,3.96873187101438,,"",
61,16,I,7,1.77107483307519,4.13416905928579,I,7,1.77107483307519,4.13416905928579,,"",
61,17,I,7,1.40971435654522,4.0293683402082,I,7,1.40971435654522,4.0293683402082,,"",
61,18,V,8,2.1216246207888,4.50951817730383,V,8,2.1216246207888,4.50951817730383,,"",
61,19,I,9,1.97124787383539,3.93273554756598,V,9,2.04107770468433,3.93273554756598,0.0698298308489398,RogerMiller_YouCantRollerSkateInABuffaloHerd_1966.varms,3
61,20,IV,9,4.12388526115228,4.26158498937798,IV,9,3.72271081550435,4.58870712788849,,"",
61,21,I,7,1.39911646605839,3.8387472296502,I,7,3.38487313860338,2.83740380374086,,"",
61,22,II,8,5.40336073173224,4.04926973876046,II,7,6.57288491944723,4.2153686349935,,"",
61,23,V,6,2.48703339119663,3.86023196495697,V,3,3.17083086149767,4.81760552216742,,"",
61,24,I,6,2.30653220130592,4.46727899454959,I,4,3.06509282267414,4.93753541477091,,"",
,,,,,,,,,,,,
62,72,V,10,3.39300877063845,3.27985598600083,V,10,3.39300877063845,3.27985598600083,,"",
62,73,V,8,1.73062503198594,3.96873187101438,V,8,1.73062503198594,3.96873187101438,,"",
62,74,I,7,1.77107483307519,4.13416905928579,I,7,1.77107483307519,4.13416905928579,,"",
62,75,I,7,1.40971435654522,4.0293683402082,I,7,1.40971435654522,4.0293683402082,,"",
62,76,V,8,2.1216246207888,4.50951817730383,V,8,2.1216246207888,4.50951817730383,,"",
62,77,I,9,1.97124787383539,3.93273554756598,V,9,2.04107770468433,3.93273554756598,0.0698298308489398,RogerMiller_YouCantRollerSkateInABuffaloHerd_1966.varms,3
62,78,I,9,2.52432388433463,4.26158498937798,I,9,2.93685064290936,4.58870712788849,,"",
62,79,I,7,0.270244693380988,1.4400256461393,I,9,0.747850905166686,2.951074007046,,"",
62,80,V,10,3.39300877063845,3.27985598600083,V,10,2.35813311626903,4.68574979448252,,"",
62,81,V,8,1.73062503198594,3.96873187101438,V,10,0.721371280530025,2.76377222347876,,"",
62,82,I,7,1.77107483307519,4.13416905928579,I,10,1.81467101843344,4.09230896773619,,"",
,,,,,,,,,,,,
63,80,V,10,3.39300877063845,3.27985598600083,V,10,3.39300877063845,3.27985598600083,,"",
63,81,V,8,1.73062503198594,3.96873187101438,V,8,1.73062503198594,3.96873187101438,,"",
63,82,I,7,1.77107483307519,4.13416905928579,I,7,1.77107483307519,4.13416905928579,,"",
63,83,I,7,1.40971435654522,4.0293683402082,I,7,1.40971435654522,4.0293683402082,,"",
63,84,V,8,2.1216246207888,4.50951817730383,V,8,2.1216246207888,4.50951817730383,,"",
63,85,I,9,1.97124787383539,3.93273554756598,V,9,2.04107770468433,3.93273554756598,0.0698298308489398,RogerMiller_YouCantRollerSkateInABuffaloHerd_1966.varms,3
63,86,r,9,3.65698548709158,4.26158498937798,r,9,3.42414387385157,4.58870712788849,,"",
63,87,r,4,0.360189035963805,1.62459045146199,r,5,0.811843252968976,2.47769630285347,,"",
,,,,,,,,,,,,
64,42,I,7,2.63560760432948,3.59163041626465,I,7,2.63560760432948,3.59163041626465,,"",
64,43,I,7,3.32072203084343,5.06850374497079,I,7,3.32072203084343,5.06850374497079,,"",
64,44,IV,8,2.85796197172498,4.74459299798094,IV,8,2.85796197172498,4.74459299798094,,"",
64,45,V,9,1.64132855278501,4.07088278421341,V,9,1.64132855278501,4.07088278421341,,"",
64,46,V,10,4.52876011781647,2.12981082066008,V,10,4.52876011781647,2.12981082066008,,"",
64,47,I,10,2.69886482602195,3.53360742886604,IV,10,2.62744657548804,3.53360742886604,0.0714182505339149,Genesis_InvisibleTouch_1986,3
64,48,I,8,0.772414613068245,2.71872608428518,I,6,3.09817519526602,3.69496840789132,,"",
64,49,IV,9,1.0568778457283,3.4021463095582,IV,6,3.1519506975333,4.92200967142976,,"",
64,50,V,10,2.44242411145369,4.27050316199608,V,7,2.74207746372262,4.10666141825975,,"",
64,51,I,9,2.52499989863922,3.01331965894427,I,7,1.79042043989196,4.18161623919086,,"",
64,52,I,9,2.61059022264069,4.81677591910865,I,7,4.34695785442354,2.92690406331733,,"",
,,,,,,,,,,,,
65,14,I,5,0.996080381152819,3.20898522766111,I,5,0.996080381152819,3.20898522766111,,"",
65,15,II,6,2.10294278648718,4.22868011732672,II,6,2.10294278648718,4.22868011732672,,"",
65,16,I,7,0.996080381152819,3.20898522766111,I,7,0.996080381152819,3.20898522766111,,"",
65,17,II,8,2.10294278648718,4.24985625134423,II,8,2.10294278648718,4.24985625134423,,"",
65,18,I,9,0.996080381152819,3.20898522766111,I,9,0.996080381152819,3.20898522766111,,"",
65,19,II,10,1.78427502531191,3.74275921181546,I,10,1.85905617683068,3.74275921181546,0.0747811515187677,PhilCollins_TwoHearts_1989.varms,3
65,20,I,10,0.442058827529782,1.91736724297892,I,10,0.722670936175832,2.88568004008151,,"",
65,21,II,10,0.98665200950574,3.24857469716293,II,5,7.15021410125409,2.59316019469079,,"",
65,22,I,10,0.442058827529782,1.91736724297892,I,4,3.5548075930514,4.65942908634755,,"",
65,23,II,10,0.98665200950574,3.24857469716293,II,4,0.34878448093437,1.83995168602461,,"",
65,24,I,10,0.442058827529782,1.91736724297892,I,5,0.256136924604609,1.36131276039522,,"",
,,,,,,,,,,,,
66,15,I,5,2.85307496361023,4.95656261761426,I,5,2.85307496361023,4.95656261761426,,"",
66,16,IV,5,0.997297287927992,3.59031918007957,IV,5,0.997297287927992,3.59031918007957,,"",
66,17,I,6,0.693118630079254,2.64836387460758,I,6,0.693118630079254,2.64836387460758,,"",
66,18,I,7,3.9930109560724,3.16321707255467,I,7,3.9930109560724,3.16321707255467,,"",
66,19,IV,7,2.87638771238539,4.80014289779035,IV,7,2.87638771238539,4.80014289779035,,"",
66,20,I,8,2.11077171521804,3.95701801912454,V,8,2.03370110541965,3.95701801912454,0.07707060979839,TheBeatles_AHardDaysNight_1964.varms,3
66,21,-VII,9,4.73032265461085,4.52579475006926,-VII,8,7.41700072297424,2.71364805586484,,"",
66,22,I,6,2.8568734836643,4.03292716797093,I,4,3.64588610391015,4.28241157792115,,"",
66,23,I,6,2.43132361486371,4.45119775172479,I,4,3.71645679951838,4.7369778091973,,"",
66,24,IV,7,3.72875593128962,4.17487878753523,IV,4,4.38516896708838,5.17922483658926,,"",
66,25,I,6,2.82594852209458,4.06999307656825,I,4,3.59987017986262,5.03041042685669,,"",
,,,,,,,,,,,,
67,91,I,5,2.85307496361023,4.95656261761426,I,5,2.85307496361023,4.95656261761426,,"",
67,92,IV,5,0.997297287927992,3.59031918007957,IV,5,0.997297287927992,3.59031918007957,,"",
67,93,I,6,0.693118630079254,2.64836387460758,I,6,0.693118630079254,2.64836387460758,,"",
67,94,I,7,3.9930109560724,3.16321707255467,I,7,3.9930109560724,3.16321707255467,,"",
67,95,IV,7,2.87638771238539,4.80014289779035,IV,7,2.87638771238539,4.80014289779035,,"",
67,96,I,8,2.11077171521804,3.95701801912454,V,8,2.03370110541965,3.95701801912454,0.07707060979839,TheBeatles_AHardDaysNight_1964.varms,3
67,97,I,9,2.98608379449534,4.52579475006926,I,8,0.716271348516605,2.71364805586484,,"",
67,98,IV,9,2.95863031516794,4.42404593717632,IV,10,1.32032993476183,3.78960588608395,,"",
67,99,v,9,6.66600836777328,3.87261902012446,v,9,8.49554917734108,2.1911812712633,,"",
67,100,v,4,4.14304986897832,4.39930938183544,v,3,3.98050640349001,4.67608617277789,,"",
67,101,v,3,3.39974280024479,4.99752604027827,v,3,3.39974280024479,4.99752604027827,,"",
,,,,,,,,,,,,
68,12,I,10,2.43183630663952,4.29712155506494,I,10,2.43183630663952,4.29712155506494,,"",
68,13,I,10,0.869829215914514,3.04600438811083,I,10,0.869829215914514,3.04600438811083,,"",
68,14,IV,10,1.44636675607013,3.75974010168436,IV,10,1.44636675607013,3.75974010168436,,"",
68,15,IV,10,2.16016805660129,4.17844747045069,IV,10,2.16016805660129,4.17844747045069,,"",
68,16,I,10,1.22742834147768,3.5795860319697,I,10,1.22742834147768,3.5795860319697,,"",
68,17,I,10,1.68491373496228,3.41331822952775,V,10,1.60727528185121,3.41331822952775,0.0776384531110685,BingCrosby_SilentNight_1960,3
68,18,IV,10,3.52128806779929,3.74822533751135,IV,10,4.10789006622506,3.4927012829419,,"",
68,19,IV,9,0.716297350183027,2.85469054441171,IV,6,3.22837256639198,4.33651865015652,,"",
68,20,I,10,0.796090554526972,3.01687324823817,I,6,1.87632089339105,4.17435480243321,,"",
68,21,I,10,2.18746403999667,4.17139686697641,I,7,2.49589831776255,4.08992251785647,,"",
68,22,V,10,4.64203867076067,2.4353069064046,V,7,3.6633577730889,4.70395560065152,,"",
,,,,,,,,,,,,
69,60,I,8,2.45853607158943,4.54516274031418,I,8,2.45853607158943,4.54516274031418,,"",
69,61,I,9,0.817309787844721,3.01580250673108,I,9,0.817309787844721,3.01580250673108,,"",
69,62,IV,10,1.83699611656455,3.91667775143945,IV,10,1.83699611656455,3.91667775143945,,"",
69,63,IV,10,0.903749160733865,3.15102247206131,IV,10,0.903749160733865,3.15102247206131,,"",
69,64,I,10,1.22742834147768,3.5795860319697,I,10,1.22742834147768,3.5795860319697,,"",
69,65,I,10,1.68491373496228,3.41331822952775,V,10,1.60727528185121,3.41331822952775,0.0776384531110685,TheEverlyBrothers_EbonyEyes_1961,3
69,66,IV,10,3.52128806779929,3.74822533751135,IV,10,4.10789006622506,3.4927012829419,,"",
69,67,IV,9,0.716297350183027,2.85469054441171,IV,6,3.22837256639198,4.33651865015652,,"",
69,68,I,10,0.796090554526972,3.01687324823817,I,6,1.87632089339105,4.17435480243321,,"",
69,69,V,10,2.71471911666932,4.2322236464588,V,7,1.99135209034633,4.08992251785647,,"",
69,70,I,10,2.67495677086895,4.36248383496205,I,8,3.52541542101512,4.35344662996376,,"",
,,,,,,,,,,,,
70,118,IV,9,0.703674856179997,2.74204302572322,IV,9,0.703674856179997,2.74204302572322,,"",
70,119,IV,10,1.47971231614108,3.30487318248482,IV,10,1.47971231614108,3.30487318248482,,"",
70,120,I,10,0.923598115233841,3.10902491584579,I,10,0.923598115233841,3.10902491584579,,"",
70,121,I,9,0.462310520184631,1.98516690992613,I,9,0.462310520184631,1.98516690992613,,"",
70,122,IV,10,3.63017437569768,3.5634357419217,IV,10,3.63017437569768,3.5634357419217,,"",
70,123,IV,9,2.56291670116138,3.78054967637557,I,9,2.64346940426727,3.78054967637557,0.0805527031058886,ElvisPresley_GuitarMan_1968,3
70,124,I,8,2.79647826947235,4.71657433879392,I,9,2.89661672821862,4.24160924017034,,"",
70,125,I,8,1.17234150223372,3.72580818630869,I,7,1.22800203792674,3.79449826322459,,"",
70,126,I,10,4.18742468748746,4.27735476147621,I,9,3.28063084679353,3.78908708920307,,"",
70,127,I,8,2.48062171800022,4.65556331623937,I,8,2.48869889752206,4.64375881720899,,"",
70,128,I,9,3.05192525001935,4.70394097271434,I,9,2.15276752713751,4.52242888487702,,"",
,,,,,,,,,,,,
71,17,IV,7,1.73203253934863,4.03148229960792,IV,7,1.73203253934863,4.03148229960792,,"",
71,18,I,8,1.36278579364388,3.74034975226831,I,8,1.36278579364388,3.74034975226831,,"",
71,19,V,9,2.02351266609147,4.29655022102843,V,9,2.02351266609147,4.29655022102843,,"",
71,20,V,10,4.62518221868917,3.69014740696627,V,10,4.62518221868917,3.69014740696627,,"",
71,21,IV,5,2.62388157084941,4.56502744067514,IV,5,2.62388157084941,4.56502744067514,,"",
71,22,I,6,1.95869062279621,3.75756317904945,IV,6,2.04012285903088,3.75756317904945,0.0814322362346731,REOSpeedwagon_TimeForMeToFly_1980,3
71,23,V,7,2.92659204333149,4.71049696401981,V,7,3.05161608410966,3.60917095037147,,"",
71,24,IV,8,3.95991817204399,4.09616315450221,IV,7,2.95276033430989,4.33761492835227,,"",
71,25,I,5,2.81841030547032,4.68738570851048,I,5,1.32621721241617,3.85720326776237,,"",
71,26,IV,6,3.41883220509512,4.58145457236231,IV,6,3.91656547329828,4.33598125655041,,"",
71,27,I,7,2.31968122826285,4.55411997966417,I,6,2.20261695728094,4.45278251712737,,"",
,,,,,,,,,,,,
72,59,V,7,5.37679011421363,1.92061853851715,V,7,5.37679011421363,1.92061853851715,,"",
72,60,I,7,2.06188487605238,4.42387821531876,I,7,2.06188487605238,4.42387821531876,,"",
72,61,IV,8,3.55093794530609,4.68993082509478,IV,8,3.55093794530609,4.68993082509478,,"",
72,62,I,8,2.88195878354932,3.88450472248648,I,8,2.88195878354932,3.88450472248648,,"",
72,63,IV,8,1.68583030297567,4.08939002700238,IV,8,1.68583030297567,4.08939002700238,,"",
72,64,I,9,1.90132519477468,3.81425524874166,V,9,1.81893093470587,3.81425524874166,0.0823942600688163,TheRollingStones_TumblingDice_1972,3
72,65,I,9,2.89310833429374,4.42028368790966,I,8,2.86859846773959,3.61973510808742,,"",
72,66,I,9,3.41554965655522,4.4749202101482,I,8,2.03339528453861,4.32613168785268,,"",
72,67,I,7,2.03993906868734,4.47914016009516,I,9,3.08436288563704,4.90248164394154,,"",
72,68,I,8,2.96248946244695,4.98574802055746,I,8,2.59828709912442,3.37768387337724,,"",
72,69,I,9,2.10942722026296,4.56913949572972,I,8,1.94021733392222,4.4145185679815,,"",
,,,,,,,,,,,,
73,83,V,7,5.37679011421363,1.92061853851715,V,7,5.37679011421363,1.92061853851715,,"",
73,84,I,7,2.06188487605238,4.42387821531876,I,7,2.06188487605238,4.42387821531876,,"",
73,85,IV,8,3.55093794530609,4.68993082509478,IV,8,3.55093794530609,4.68993082509478,,"",
73,86,I,8,2.88195878354932,3.88450472248648,I,8,2.88195878354932,3.88450472248648,,"",
73,87,IV,8,1.68583030297567,4.08939002700238,IV,8,1.68583030297567,4.08939002700238,,"",
73,88,I,9,1.90132519477468,3.81425524874166,V,9,1.81893093470587,3.81425524874166,0.0823942600688163,TheRollingStones_TumblingDice_1972,3
73,89,IV,9,1.99510070773035,4.42028368790966,IV,8,3.89397976714559,3.61973510808742,,"",
73,90,I,9,0.712786132270028,2.7618708792413,I,7,2.49558463129962,3.65100119385929,,"",
