"X","response","trial_id","chord_index","chord_pleasantness","Symbol","Order","IC","Entropy","HarmonicFunction","SensoryDissonance","SpectralComplexity","SpectralCentroid","QualtricsID","overall_pleasantness","invalid_trial","interaction","trial_clean","quadrant","seq_id","version","chord_factor","pleasantness","surprise","uncertainty"
14961,"R_3mqn53rHOjfcngB","1_29_S",9,-61,"#II",3,7.819428413,4.710131505,"diff",0.343755417869913,-0.465777209965742,0.152339682972428,"Q173_1",-2.74470189722565,NA,0.970314452652493,"1_29_S","1","1_29","S","9",-1.99335239624641,2.07436707011737,0.467764103388699
14962,"R_3mqn53rHOjfcngB","1_29_S",10,-61,"#II",0,6.713522181,5.101330561,"diff",0.492279143482403,-0.421605199896768,0.12815738504073,"Q173_1",-2.74470189722565,NA,1.40421122402552,"1_29_S","1","1_29","S","10",-1.99335239624641,1.51956638332923,0.924086791752405
14965,"R_3mqn53rHOjfcngB","2_14_O",0,-20,"II",7,4.976741572,4.681977862,"same",0.329295884389018,-1.0400133408624,0.789132901268459,"Q177_1",-0.676780780064662,NA,0.281949944768664,"2_14_O","2","2_14","O","0",-0.968347552573829,0.648274544299685,0.434923671225203
14966,"R_3mqn53rHOjfcngB","2_14_O",1,17,"V",4,0.5340987918,2.465682574,"same",-0.15793287165301,0.947727112241413,0.334835993977359,"Q177_1",-0.676780780064662,NA,3.39851768597986,"2_14_O","2","2_14","O","1",-0.0433431814546742,-1.58046890093059,-2.15032240367323
14967,"R_3mqn53rHOjfcngB","2_14_O",2,31,"I",8,1.891262873,4.300370488,"same",-1.54127469073799,-0.598293240172663,-1.69745340377996,"Q177_1",-0.676780780064662,NA,0.00918564620127658,"2_14_O","2","2_14","O","2",0.306658472482303,-0.899619528219985,-0.0102105900473855
14968,"R_3mqn53rHOjfcngB","2_14_O",3,-38,"IV",9,2.541591344,4.808225765,"same",1.22657664808575,-0.819153290517531,0.950215251586329,"Q177_1",-0.676780780064662,NA,-0.333808621512421,"2_14_O","2","2_14","O","3",-1.41834967906423,-0.573368828197998,0.582188296774914
14969,"R_3mqn53rHOjfcngB","2_14_O",4,30,"I",7,0.8638151729,3.186495745,"same",-2.42924210781607,-0.509949220034715,-1.53820247968379,"Q177_1",-0.676780780064662,NA,1.85304089481591,"2_14_O","2","2_14","O","4",0.281658354343948,-1.41505987312472,-1.30951412728852
14970,"R_3mqn53rHOjfcngB","2_14_O",5,-71,"V+",6,8.049121377,3.639555553,"same",2.46731005865146,0.947727112241413,1.43238622914204,"Q177_1",-0.676780780064662,NA,-1.71014688951857,"2_14_O","2","2_14","O","5",-2.24335357762996,2.18959728628781,-0.781032612813431
14971,"R_3mqn53rHOjfcngB","2_14_O",6,1,"I",1,3.793045482,5.207060192,"same",-2.01375910826162,-0.642465250241636,-1.3794313855885,"Q177_1",-0.676780780064662,NA,0.0570307999279121,"2_14_O","2","2_14","O","6",-0.443345071668363,0.0544489696912668,1.04741743050942
14972,"R_3mqn53rHOjfcngB","2_14_O",7,29,"IV",2,4.301337152,5.272412559,"same",0.833582060522192,-0.907497310655478,0.497474147625196,"Q177_1",-0.676780780064662,NA,0.347706454578739,"2_14_O","2","2_14","O","7",0.256658236205592,0.309443976903315,1.12364912724535
14973,"R_3mqn53rHOjfcngB","2_14_O",8,42,"I",3,4.592055069,5.061006711,"same",-2.15006583333042,-0.951669320724452,-1.65358706824125,"Q177_1",-0.676780780064662,NA,0.399310955285627,"2_14_O","2","2_14","O","8",0.581659772004214,0.455288620279206,0.877050155658951
14974,"R_3mqn53rHOjfcngB","2_14_O",9,41,"I",3,3.962541462,5.306896587,"same",-2.20121123160717,-0.642465250241636,-1.42900924920459,"Q177_1",-0.676780780064662,NA,0.162337261291201,"2_14_O","2","2_14","O","9",0.556659653865859,0.139480126394097,1.16387377534002
14975,"R_3mqn53rHOjfcngB","2_14_O",10,28,"IV",4,4.054971171,5.236986381,"same",0.759284701506065,-0.907497310655478,0.541068162543304,"Q177_1",-0.676780780064662,NA,0.201149539927066,"2_14_O","2","2_14","O","10",0.231658118067237,0.185849397629768,1.08232548769288
14978,"R_3mqn53rHOjfcngB","2_14_S",0,32,"II",7,4.976741572,4.681977862,"same",0.329295884389018,-1.0400133408624,0.789132901268459,"Q181_1",0.519125408173017,NA,0.281949944768664,"2_14_S","2","2_14","S","0",0.331658590620659,0.648274544299685,0.434923671225203
14979,"R_3mqn53rHOjfcngB","2_14_S",1,41,"V",4,0.5340987918,2.465682574,"same",-0.15793287165301,0.947727112241413,0.334835993977359,"Q181_1",0.519125408173017,NA,3.39851768597986,"2_14_S","2","2_14","S","1",0.556659653865859,-1.58046890093059,-2.15032240367323
14980,"R_3mqn53rHOjfcngB","2_14_S",2,54,"I",8,1.891262873,4.300370488,"same",-1.54127469073799,-0.598293240172663,-1.69745340377996,"Q181_1",0.519125408173017,NA,0.00918564620127658,"2_14_S","2","2_14","S","2",0.881661189664481,-0.899619528219985,-0.0102105900473855
14981,"R_3mqn53rHOjfcngB","2_14_S",3,54,"IV",9,2.541591344,4.808225765,"same",1.22657664808575,-0.819153290517531,0.950215251586329,"Q181_1",0.519125408173017,NA,-0.333808621512421,"2_14_S","2","2_14","S","3",0.881661189664481,-0.573368828197998,0.582188296774914
14982,"R_3mqn53rHOjfcngB","2_14_S",4,83,"I",7,0.8638151729,3.186495745,"same",-2.42924210781607,-0.509949220034715,-1.53820237961496,"Q181_1",0.519125408173017,NA,1.85304089481591,"2_14_S","2","2_14","S","4",1.60666461567679,-1.41505987312472,-1.30951412728852
14983,"R_3mqn53rHOjfcngB","2_14_S",5,83,"-V",6,8.049121377,3.639555553,"same",0.50565000905479,1.56613525320704,-2.17892246526276,"Q181_1",0.519125408173017,NA,-1.71014688951857,"2_14_S","2","2_14","S","5",1.60666461567679,2.18959728628781,-0.781032612813431
14984,"R_3mqn53rHOjfcngB","2_14_S",6,23,"I",1,5.03763517,5.402441086,"same",-1.59607599631865,-0.642465250241636,-1.3855524953538,"Q181_1",0.519125408173017,NA,0.865719185151897,"2_14_S","2","2_14","S","6",0.106657527375459,0.678823074558262,1.27532374428382
14985,"R_3mqn53rHOjfcngB","2_14_S",7,41,"IV",2,5.428224124,5.172707439,"same",0.833571461911262,-0.907497310655478,0.497475915507714,"Q181_1",0.519125408173017,NA,0.881196068143358,"2_14_S","2","2_14","S","7",0.556659653865859,0.874770084947348,1.00734591100746
14986,"R_3mqn53rHOjfcngB","2_14_S",8,55,"I",2,4.332751267,5.379991779,"same",-2.15008469415897,-0.951669320724452,-1.65357912944805,"Q181_1",0.519125408173017,NA,0.406223828846626,"2_14_S","2","2_14","S","8",0.906661307802836,0.325203516069056,1.24913725951341
14987,"R_3mqn53rHOjfcngB","2_14_S",9,55,"I",3,3.962541462,5.306896587,"same",-2.20124699539282,-0.642465250241636,-1.42902382589629,"Q181_1",0.519125408173017,NA,0.162337261291201,"2_14_S","2","2_14","S","9",0.906661307802836,0.139480126394097,1.16387377534002
14988,"R_3mqn53rHOjfcngB","2_14_S",10,73,"IV",4,4.054971171,5.236986381,"same",0.759206360542041,-0.907497310655478,0.541090444534313,"Q181_1",0.519125408173017,NA,0.201149539927066,"2_14_S","2","2_14","S","10",1.35666343429324,0.185849397629768,1.08232548769288
14991,"R_3mqn53rHOjfcngB","2_20_O",0,-18,"I",5,2.410412989,4.885346012,"diff",0.275100513925507,-0.642465250241636,0.0891265084001396,"Q193_1",0.519125408173017,NA,-0.429620941304766,"2_20_O","2","2_20","O","0",-0.918347316297118,-0.639177157457633,0.672146894318955
14992,"R_3mqn53rHOjfcngB","2_20_O",1,-19,"I",6,1.849036775,4.390264316,"diff",0.461876349305501,-0.598293240172663,0.174514633693574,"Q193_1",0.519125408173017,NA,-0.0871522016958012,"2_20_O","2","2_20","O","1",-0.943347434435474,-0.920803121813102,0.0946480302154001
14993,"R_3mqn53rHOjfcngB","2_20_O",2,6,"IV",7,3.292950283,4.676006402,"diff",-1.81256775235154,-1.43756143148316,0.775848531670567,"Q193_1",0.519125408173017,NA,-0.0840655740518326,"2_20_O","2","2_20","O","2",-0.318344480976585,-0.196434108671429,0.42795813120443
14994,"R_3mqn53rHOjfcngB","2_20_O",3,6,"IV",7,2.112240929,4.486370521,"diff",-1.87066550003294,-1.61424947175906,0.548566386078989,"Q193_1",0.519125408173017,NA,-0.163078938655978,"2_20_O","2","2_20","O","3",-0.318344480976585,-0.788761325520295,0.206753213398749
14995,"R_3mqn53rHOjfcngB","2_20_O",4,16,"V",8,3.357395643,4.764408863,"diff",-0.264760983144392,1.08024314244833,-0.839654189619005,"Q193_1",0.519125408173017,NA,-0.0871517531947481,"2_20_O","2","2_20","O","4",-0.0683432995930298,-0.164103763698467,0.531077113836862
14996,"R_3mqn53rHOjfcngB","2_20_O",5,-24,"#IV",9,8.627409516,3.17874493,"diff",-1.60334375881823,-0.0682291193449798,0.871111148100206,"Q193_1",0.519125408173017,NA,-3.26963126131094,"2_20_O","2","2_20","O","5",-1.06834802512725,2.47970746687556,-1.3185552348361
14997,"R_3mqn53rHOjfcngB","2_20_O",6,-40,"V",2,2.858096142,4.860656852,"diff",0.550135054878979,0.771039071965519,-0.730211220716684,"Q193_1",0.519125408173017,NA,-0.26672401330709,"2_20_O","2","2_20","O","6",-1.46834991534094,-0.414587663736543,0.643347684065642
14998,"R_3mqn53rHOjfcngB","2_20_O",7,51,"I",3,5.473779002,4.606338169,"diff",0.771666724510323,-0.509949220034715,0.143614615680559,"Q193_1",0.519125408173017,NA,0.31119901963188,"2_20_O","2","2_20","O","7",0.806660835249414,0.897623629732282,0.346692098251352
14999,"R_3mqn53rHOjfcngB","2_20_O",8,59,"I",2,4.509643678,5.456019778,"diff",0.122106576156905,0.108458920930915,0.275791519743028,"Q193_1",0.519125408173017,NA,0.553784964755527,"2_20_O","2","2_20","O","8",1.00666178035626,0.413945245042701,1.33782178050723
15000,"R_3mqn53rHOjfcngB","2_20_O",9,71,"I",3,4.02649937,5.358034914,"diff",0.477151036049575,-0.465777209965742,0.155107986860791,"Q193_1",0.519125408173017,NA,0.20991523910499,"2_20_O","2","2_20","O","9",1.30666319801653,0.171565931010425,1.22352519447602
15001,"R_3mqn53rHOjfcngB","2_20_O",10,84,"I",4,3.265050196,5.192436856,"diff",0.492283790164045,-0.421605199896768,0.128144776369183,"Q193_1",0.519125408173017,NA,-0.216819382347499,"2_20_O","2","2_20","O","10",1.63166473381515,-0.210430763162701,1.0303597206453
15004,"R_3mqn53rHOjfcngB","2_20_S",0,22,"I",5,2.410412989,4.885346012,"diff",0.275100513925507,-0.642465250241636,0.0891265084001396,"Q197_1",0.170319436603694,NA,-0.429620941304766,"2_20_S","2","2_20","S","0",0.0816574092371035,-0.639177157457633,0.672146894318955
15005,"R_3mqn53rHOjfcngB","2_20_S",1,22,"I",6,1.849036775,4.390264316,"diff",0.461876349305501,-0.598293240172663,0.174514633693574,"Q197_1",0.170319436603694,NA,-0.0871522016958012,"2_20_S","2","2_20","S","1",0.0816574092371035,-0.920803121813102,0.0946480302154001
15006,"R_3mqn53rHOjfcngB","2_20_S",2,47,"IV",7,3.292950283,4.676006402,"diff",-1.81256775235154,-1.43756143148316,0.775848531670567,"Q197_1",0.170319436603694,NA,-0.0840655740518326,"2_20_S","2","2_20","S","2",0.706660362695992,-0.196434108671429,0.42795813120443
15007,"R_3mqn53rHOjfcngB","2_20_S",3,53,"IV",7,2.112240929,4.486370521,"diff",-1.87066550003294,-1.61424947175906,0.548566386078989,"Q197_1",0.170319436603694,NA,-0.163078938655978,"2_20_S","2","2_20","S","3",0.856661071526125,-0.788761325520295,0.206753213398749
15008,"R_3mqn53rHOjfcngB","2_20_S",4,73,"V",8,3.357395643,4.764408863,"diff",-0.264760983144392,1.08024314244833,-0.839654189619005,"Q197_1",0.170319436603694,NA,-0.0871517531947481,"2_20_S","2","2_20","S","4",1.35666343429324,-0.164103763698467,0.531077113836862
15009,"R_3mqn53rHOjfcngB","2_20_S",5,-36,"vio",9,8.627409516,3.17874493,"diff",-1.33553064407271,-1.26087339120727,-0.0843402258879465,"Q197_1",0.170319436603694,NA,-3.26963126131094,"2_20_S","2","2_20","S","5",-1.36834944278752,2.47970746687556,-1.3185552348361
15010,"R_3mqn53rHOjfcngB","2_20_S",6,-51,"V",2,4.857480484,4.540377077,"diff",0.737904627505794,0.771039071965519,-0.727924214505265,"Q197_1",0.170319436603694,NA,0.158733174091999,"2_20_S","2","2_20","S","6",-1.74335121486285,0.588444757998689,0.269750340935747
15011,"R_3mqn53rHOjfcngB","2_20_S",7,22,"I",2,5.1027507,5.153240517,"diff",0.801733704571496,-0.509949220034715,0.143612881154315,"Q197_1",0.170319436603694,NA,0.700559929999586,"2_20_S","2","2_20","S","7",0.0816574092371035,0.711489624143791,0.984638294399083
15012,"R_3mqn53rHOjfcngB","2_20_S",8,31,"I",2,4.509643678,5.456019778,"diff",0.122208868415337,0.108458920930915,0.275788484322098,"Q197_1",0.170319436603694,NA,0.553784964755527,"2_20_S","2","2_20","S","8",0.306658472482303,0.413945245042701,1.33782178050723
15013,"R_3mqn53rHOjfcngB","2_20_S",9,50,"I",3,4.02649937,5.358034914,"diff",0.477154299168703,-0.465777209965742,0.155111789476025,"Q197_1",0.170319436603694,NA,0.20991523910499,"2_20_S","2","2_20","S","9",0.781660717111059,0.171565931010425,1.22352519447602
15014,"R_3mqn53rHOjfcngB","2_20_S",10,62,"I",4,3.265050196,5.192436856,"diff",0.49233448598282,-0.421605199896768,0.128161688000074,"Q197_1",0.170319436603694,NA,-0.216819382347499,"2_20_S","2","2_20","S","10",1.08166213477133,-0.210430763162701,1.0303597206453
15017,"R_3mqn53rHOjfcngB","2_70_O",0,25,"I",6,1.892639598,4.498990275,"same",1.77648286119077,1.38944721293115,0.174913674798942,"Q185_1",2.06383756798002,NA,-0.199089192943207,"2_70_O","2","2_70","O","0",0.15665776365217,-0.898928865708629,0.221473801251519
15018,"R_3mqn53rHOjfcngB","2_70_O",1,100,"V",7,2.053600333,4.610023322,"same",-1.7791970077503,0.0642869108619411,1.1490551361427,"Q185_1",2.06383756798002,NA,-0.28717344817741,"2_70_O","2","2_70","O","1",2.03166662402884,-0.818179590824424,0.350990725505687
15019,"R_3mqn53rHOjfcngB","2_70_O",2,85,"IV",8,2.124749617,4.382333838,"same",0.22712485735998,-0.156573139482927,1.07456690720323,"Q185_1",2.06383756798002,NA,-0.0668222386397364,"2_70_O","2","2_70","O","2",1.6566648519535,-0.782486084010291,0.0853973508350055
15020,"R_3mqn53rHOjfcngB","2_70_O",3,100,"V",9,1.725134923,4.123276653,"same",-1.10249230272197,0.196802941068862,1.10703033377669,"Q185_1",2.06383756798002,NA,0.213091764322968,"2_70_O","2","2_70","O","3",2.03166662402884,-0.982961043158392,-0.216785564195173
15021,"R_3mqn53rHOjfcngB","2_70_O",4,100,"I",10,1.424349956,3.997459319,"same",0.920422679784926,1.56613525320704,-0.0609122467355547,"Q185_1",2.06383756798002,NA,0.41221102748705,"2_70_O","2","2_70","O","4",2.03166662402884,-1.13385602994706,-0.363547943124927
15022,"R_3mqn53rHOjfcngB","2_70_O",5,-63,"III",10,8.77417927,1.597866797,"same",0.749324513308859,1.38944721293115,0.295466918075089,"Q185_1",2.06383756798002,NA,-8.07519829162166,"2_70_O","2","2_70","O","5",-2.04335263252312,2.55333754324439,-3.1626050825074
15023,"R_3mqn53rHOjfcngB","2_70_O",6,97,"IV",4,0.9777902915,3.217042075,"same",-0.081224093706104,-0.289089169689847,0.997910320318827,"Q185_1",2.06383756798002,NA,1.72978225481148,"2_70_O","2","2_70","O","6",1.95666626961377,-1.35788190247373,-1.27388269308269
15024,"R_3mqn53rHOjfcngB","2_70_O",7,100,"V",5,1.016337907,3.359526927,"same",-1.7341822532718,0.108458920930915,1.15384419646374,"Q185_1",2.06383756798002,NA,1.48267556893579,"2_70_O","2","2_70","O","7",2.03166662402884,-1.33854369554929,-1.10767812352017
15025,"R_3mqn53rHOjfcngB","2_70_O",8,100,"I",6,2.430293058,4.774449924,"same",1.76686282053148,1.21275917265525,-0.107283304885806,"Q185_1",2.06383756798002,NA,-0.34152542000704,"2_70_O","2","2_70","O","8",2.03166662402884,-0.629203910526336,0.542789728883519
15026,"R_3mqn53rHOjfcngB","2_70_O",9,100,"V",7,4.960559407,4.708881,"same",-1.25434068988943,-0.0240571092760062,0.931598948308712,"Q185_1",2.06383756798002,NA,0.298508414548868,"2_70_O","2","2_70","O","9",2.03166662402884,0.640156427233392,0.466305424502183
15027,"R_3mqn53rHOjfcngB","2_70_O",10,82,"IV",4,3.351609166,4.780202978,"same",-0.198732276631799,-0.333261179758821,0.924839099253389,"Q185_1",2.06383756798002,NA,-0.0917702490362324,"2_70_O","2","2_70","O","10",1.58166449753844,-0.167006669316313,0.54950050445242
15030,"R_3mqn53rHOjfcngB","2_70_S",0,34,"I",6,1.892639598,4.498990275,"same",1.77648286119077,1.38944721293115,0.174913674798942,"Q189_1",0.0208311630739843,NA,-0.199089192943207,"2_70_S","2","2_70","S","0",0.38165882689737,-0.898928865708629,0.221473801251519
15031,"R_3mqn53rHOjfcngB","2_70_S",1,34,"V",7,2.053600333,4.610023322,"same",-1.7791970077503,0.0642869108619411,1.1490551361427,"Q189_1",0.0208311630739843,NA,-0.28717344817741,"2_70_S","2","2_70","S","1",0.38165882689737,-0.818179590824424,0.350990725505687
15032,"R_3mqn53rHOjfcngB","2_70_S",2,-58,"IV",8,2.124749617,4.382333838,"same",0.22712485735998,-0.156573139482927,1.07456690720323,"Q189_1",0.0208311630739843,NA,-0.0668222386397364,"2_70_S","2","2_70","S","2",-1.91835204183134,-0.782486084010291,0.0853973508350055
15033,"R_3mqn53rHOjfcngB","2_70_S",3,35,"V",9,1.725134923,4.123276653,"same",-1.10249230272197,0.196802941068862,1.10703033377669,"Q189_1",0.0208311630739843,NA,0.213091764322968,"2_70_S","2","2_70","S","3",0.406658945035726,-0.982961043158392,-0.216785564195173
15034,"R_3mqn53rHOjfcngB","2_70_S",4,66,"I",10,1.424349956,3.997459319,"same",0.920422627575026,1.56613525320704,-0.0609122133792629,"Q189_1",0.0208311630739843,NA,0.41221102748705,"2_70_S","2","2_70","S","4",1.18166260732475,-1.13385602994706,-0.363547943124927
15035,"R_3mqn53rHOjfcngB","2_70_S",5,-49,"-III",10,8.776193132,1.597866797,"same",0.51777900980184,1.56613525320704,-2.17737336654385,"Q189_1",0.0208311630739843,NA,-8.07839345710772,"2_70_S","2","2_70","S","5",-1.69335097858614,2.55434783868207,-3.1626050825074
15036,"R_3mqn53rHOjfcngB","2_70_S",6,84,"IV",4,1.895987332,4.707430025,"same",-0.403063588501713,-0.377433189827794,0.991382297367491,"Q189_1",0.0208311630739843,NA,-0.416873651170367,"2_70_S","2","2_70","S","6",1.63166473381515,-0.897249405851507,0.464612903002979
15037,"R_3mqn53rHOjfcngB","2_70_S",7,100,"V",5,4.403844138,3.234612226,"same",-1.73414215606394,0.108458920930915,1.15385166826911,"Q189_1",0.0208311630739843,NA,-0.452308383886215,"2_70_S","2","2_70","S","7",2.03166662402884,0.360868722137395,-1.25338760646041
15038,"R_3mqn53rHOjfcngB","2_70_S",8,100,"I",4,3.135504038,4.756022345,"same",1.76669058005141,1.21275917265525,-0.107284505711667,"Q189_1",0.0208311630739843,NA,-0.143575063996576,"2_70_S","2","2_70","S","8",2.03166662402884,-0.275420267109329,0.521294476631902
15039,"R_3mqn53rHOjfcngB","2_70_S",9,80,"V",5,2.176648974,4.845843548,"same",-1.25858108709158,-0.0240571092760062,0.931589408414368,"Q189_1",0.0208311630739843,NA,-0.47358923989222,"2_70_S","2","2_70","S","9",1.53166426126173,-0.756449700387251,0.62606838187625
15040,"R_3mqn53rHOjfcngB","2_70_S",10,32,"IV",6,3.890829101,4.023717246,"same",-0.198749088221551,-0.333261179758821,0.924830493334707,"Q189_1",0.0208311630739843,NA,-0.0344584752788763,"2_70_S","2","2_70","S","10",0.331658590620659,0.103504140381208,-0.332918810319714
15043,"R_3mqn53rHOjfcngB","3_15_O",0,33,"I",5,2.863147456,4.98886868,"same",-1.60171728971997,-1.57007746169008,0.844437436710286,"Q209_1",0.469295983663114,NA,-0.326718581302595,"3_15_O","3","3_15","O","0",0.356658708759014,-0.412053567811146,0.792903172852366
15044,"R_3mqn53rHOjfcngB","3_15_O",1,53,"IV",6,3.331409687,5.032266525,"same",-0.363731216620585,-0.598293240172663,0.170230087016163,"Q209_1",0.469295983663114,NA,-0.149422244363427,"3_15_O","3","3_15","O","1",0.856661071526125,-0.177140154866616,0.84352553759445
15045,"R_3mqn53rHOjfcngB","3_15_O",2,72,"V",7,1.940488224,4.051514353,"same",0.447634283135795,0.0642869108619411,0.220343318829267,"Q209_1",0.469295983663114,NA,0.262909831153506,"3_15_O","3","3_15","O","2",1.33166331615488,-0.874924614897364,-0.300494267365363
15046,"R_3mqn53rHOjfcngB","3_15_O",3,94,"I",8,2.114184404,4.478664294,"same",-1.5936819502341,-1.48173344155213,0.827701159745527,"Q209_1",0.469295983663114,NA,-0.155795869751624,"3_15_O","3","3_15","O","3",1.8816659151987,-0.787786341173922,0.197764116498217
15047,"R_3mqn53rHOjfcngB","3_15_O",4,94,"V",9,3.950289702,4.97055631,"same",0.22780999490461,-0.598293240172663,0.0752368892112738,"Q209_1",0.469295983663114,NA,0.102872650991224,"3_15_O","3","3_15","O","4",1.8816659151987,0.133333778118194,0.771542308656643
15048,"R_3mqn53rHOjfcngB","3_15_O",5,94,"I",10,2.050099681,3.806458709,"same",-1.99071357741575,-1.61424947175906,0.807380951281567,"Q209_1",0.469295983663114,NA,0.480765054929054,"3_15_O","3","3_15","O","5",1.8816659151987,-0.819935765152417,-0.586344778898241
15049,"R_3mqn53rHOjfcngB","3_15_O",6,-21,"VI",8,6.576890422,4.100716575,"same",0.144428869279212,0.859383092103467,-2.73296563926018,"Q209_1",0.469295983663114,NA,-0.352745335489896,"3_15_O","3","3_15","O","6",-0.993347670712185,1.45102224139671,-0.243101260219385
15050,"R_3mqn53rHOjfcngB","3_15_O",7,28,"IV",5,3.283200749,4.384480907,"same",-0.848685565577777,-0.642465250241636,0.018726090834289,"Q209_1",0.469295983663114,NA,-0.0176968536084677,"3_15_O","3","3_15","O","7",0.231658118067237,-0.20132516362939,0.087901846393355
15051,"R_3mqn53rHOjfcngB","3_15_O",8,77,"V",4,5.653174097,3.398289689,"same",0.764059741198652,0.0642869108619411,0.265398705465781,"Q209_1",0.469295983663114,NA,-1.04931010434527,"3_15_O","3","3_15","O","8",1.45666390684666,0.987620881789022,-1.06246245264125
15052,"R_3mqn53rHOjfcngB","3_15_O",9,100,"I",3,3.031055436,5.105102414,"same",-1.5339350221453,-1.48173344155213,0.74551003317337,"Q209_1",0.469295983663114,NA,-0.30437559252948,"3_15_O","3","3_15","O","9",2.03166662402884,-0.327819064084063,0.928486552116532
15053,"R_3mqn53rHOjfcngB","3_15_O",10,100,"IV",4,4.669821508,5.130973741,"same",-0.111384594761495,-0.774981280448557,-0.0080400841470523,"Q209_1",0.469295983663114,NA,0.473869661254444,"3_15_O","3","3_15","O","10",2.03166662402884,0.494301759474779,0.958664726902763
15056,"R_3mqn53rHOjfcngB","3_15_S",0,100,"I",5,2.863147456,4.98886868,"same",-1.60171728971997,-1.57007746169008,0.844437436710286,"Q213_1",0.319807710133404,NA,-0.326718581302595,"3_15_S","3","3_15","S","0",2.03166662402884,-0.412053567811146,0.792903172852366
15057,"R_3mqn53rHOjfcngB","3_15_S",1,80,"IV",6,3.331409687,5.032266525,"same",-0.363731216620585,-0.598293240172663,0.170230087016163,"Q213_1",0.319807710133404,NA,-0.149422244363427,"3_15_S","3","3_15","S","1",1.53166426126173,-0.177140154866616,0.84352553759445
15058,"R_3mqn53rHOjfcngB","3_15_S",2,100,"V",7,1.940488224,4.051514353,"same",0.447634283135795,0.0642869108619411,0.220343318829267,"Q213_1",0.319807710133404,NA,0.262909831153506,"3_15_S","3","3_15","S","2",2.03166662402884,-0.874924614897364,-0.300494267365363
15059,"R_3mqn53rHOjfcngB","3_15_S",3,82,"I",8,2.114184404,4.478664294,"same",-1.5936819502341,-1.48173344155213,0.827701159745527,"Q213_1",0.319807710133404,NA,-0.155795869751624,"3_15_S","3","3_15","S","3",1.58166449753844,-0.787786341173922,0.197764116498217
15060,"R_3mqn53rHOjfcngB","3_15_S",4,97,"V",9,3.950289702,4.97055631,"same",0.22780999490461,-0.598293240172663,0.0752368224987273,"Q213_1",0.319807710133404,NA,0.102872650991224,"3_15_S","3","3_15","S","4",1.95666626961377,0.133333778118194,0.771542308656643
15061,"R_3mqn53rHOjfcngB","3_15_S",5,97,"vi",10,2.067608309,3.806458709,"same",1.07082541381125,0.285146961206809,-0.739418119385887,"Q213_1",0.319807710133404,NA,0.475614857681061,"3_15_S","3","3_15","S","5",1.95666626961377,-0.811152200544457,-0.586344778898241
15062,"R_3mqn53rHOjfcngB","3_15_S",6,-48,"VI",10,6.318137778,4.676865829,"same",0.117311553122783,0.815211082034493,-2.73284438920435,"Q213_1",0.319807710133404,NA,0.566748632245345,"3_15_S","3","3_15","S","6",-1.66835086044778,1.32121363697296,0.428960628610999
15063,"R_3mqn53rHOjfcngB","3_15_S",7,-4,"IV",3,4.461413056,4.913785284,"same",-0.847080293701378,-0.642465250241636,0.018720620405364,"Q213_1",0.319807710133404,NA,0.274898213918002,"3_15_S","3","3_15","S","7",-0.568345662360141,0.389749358053777,0.705320504671805
15064,"R_3mqn53rHOjfcngB","3_15_S",8,88,"V",3,3.79652722,5.066670126,"same",0.764019487361087,0.0642869108619411,0.265383928636418,"Q213_1",0.319807710133404,NA,0.0496576488708787,"3_15_S","3","3_15","S","8",1.73166520636857,0.0561956554207821,0.883656369857278
15065,"R_3mqn53rHOjfcngB","3_15_S",9,100,"I",4,1.816956387,4.588999349,"same",-1.53396395948574,-1.48173344155213,0.745513502225871,"Q213_1",0.319807710133404,NA,-0.305865785729497,"3_15_S","3","3_15","S","9",2.03166662402884,-0.936896910580928,0.326466852729659
15066,"R_3mqn53rHOjfcngB","3_15_S",10,100,"IV",4,4.669821508,5.130973741,"same",-0.0935366775353048,-0.774981280448557,-0.008033879880098,"Q213_1",0.319807710133404,NA,0.473869661254444,"3_15_S","3","3_15","S","10",2.03166662402884,0.494301759474779,0.958664726902763
15069,"R_3mqn53rHOjfcngB","3_16_O",0,29,"-VII",8,1.323245823,3.598910915,"same",-1.42681213352436,-1.43756143148316,0.29238346411037,"Q217_1",0.245063573368549,NA,0.981355047893491,"3_16_O","3","3_16","O","0",0.256658236205592,-1.18457700501931,-0.828443439080173
15070,"R_3mqn53rHOjfcngB","3_16_O",1,5,"i",9,2.773006653,3.791801494,"same",0.692877695066704,1.16858716258628,-0.837047263384061,"Q217_1",0.245063573368549,NA,0.275938679812401,"3_16_O","3","3_16","O","1",-0.343344599114941,-0.457274562109724,-0.603442007662323
15071,"R_3mqn53rHOjfcngB","3_16_O",2,-11,"i",9,1.426069556,3.853393903,"same",0.21630086931963,0.903555102172439,-0.920412364018179,"Q217_1",0.245063573368549,NA,0.602294958857832,"3_16_O","3","3_16","O","2",-0.743346489328629,-1.13299335711514,-0.531596196107816
15072,"R_3mqn53rHOjfcngB","3_16_O",3,60,"-VII",10,1.242978456,3.464563651,"same",-0.766380198961607,-1.39338942141419,0.387509920229709,"Q217_1",0.245063573368549,NA,1.20666287345941,"3_16_O","3","3_16","O","3",1.03166189849461,-1.22484478636434,-0.985155741276496
15073,"R_3mqn53rHOjfcngB","3_16_O",4,60,"-VII",10,1.12451185,3.251413447,"same",-1.48402765126579,-1.21670138113829,0.637343508806606,"Q217_1",0.245063573368549,NA,1.58452619155697,"3_16_O","3","3_16","O","4",1.03166189849461,-1.28427600437221,-1.23378945504127
