response,trial_id,quadrant,sequence_id,version,time,chord_index,pleasantness_rating
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,24.939216,8,15.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,25.216169,8,25.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,25.470143,8,45.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,25.740932,8,53.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,25.992272,8,53.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,26.263394,8,53.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,26.530801,9,53.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,26.801277,9,53.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,27.077078,9,53.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,27.34317,9,53.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,27.61188,9,53.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,27.878884,9,53.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,28.130162,9,53.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,28.395235,9,53.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,28.688498,9,53.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,28.940647,10,53.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,29.211304,10,53.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,29.465509,10,53.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,29.73309,10,53.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,29.991867,10,50.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,30.267871,10,48.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,30.537595,10,51.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,30.79674,10,64.0
R_3QgBlGFmAXQOOYo,1_21_O,1,21,O,31.060879,10,63.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,0.050915,-2,
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,0.321158,-2,
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,0.580932,-2,
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,0.844562,-2,
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,1.126544,-2,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,1.391907,-2,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,1.652399,-2,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,1.920212,-2,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,2.182662,-2,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,2.44745,-1,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,2.706881,-1,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,2.991009,-1,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,3.251861,-1,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,3.514717,-1,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,3.780114,-1,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,4.041586,-1,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,4.306207,-1,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,4.586714,-1,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,4.851693,0,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,5.111558,0,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,5.373916,0,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,5.635941,0,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,5.897625,0,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,6.177131,0,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,6.443675,0,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,6.705737,0,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,6.964843,0,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,7.230541,1,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,7.489861,1,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,7.774235,1,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,8.03812,1,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,8.301552,1,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,8.553077,1,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,8.822873,1,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,9.089936,1,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,9.351262,1,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,9.630658,2,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,9.893768,2,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,10.156805,2,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,10.410904,2,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,10.679661,2,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,10.939874,2,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,11.226196,2,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,11.49178,2,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,11.757545,2,-14.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,12.002247,3,-20.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,12.263612,3,-21.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,12.528382,3,-21.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,12.809939,3,-4.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,13.073208,3,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,13.337022,3,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,13.599236,3,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,13.877552,3,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,14.120961,3,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,14.399462,3,-1.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,14.682505,4,-2.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,14.944477,4,-2.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,15.206037,4,-2.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,15.456761,4,-9.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,15.718056,4,-10.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,15.983182,4,-10.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,16.26606,4,-10.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,16.534109,4,-10.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,16.801058,5,-10.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,17.062993,5,-10.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,17.322116,5,-10.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,17.58659,5,-64.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,17.854276,5,-49.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,18.133441,5,-48.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,18.394134,5,-48.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,18.657859,5,-48.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,18.921198,5,-48.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,19.182883,5,-48.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,19.448019,6,-48.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,19.714482,6,-47.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,19.978391,6,9.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,20.241604,6,34.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,20.51648,6,34.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,20.761494,6,34.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,21.03665,6,34.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,21.316441,6,34.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,21.584835,6,34.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,21.84498,7,34.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,22.106335,7,34.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,22.359951,7,40.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,22.629996,7,43.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,22.910225,7,43.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,23.174561,7,43.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,23.438157,7,43.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,23.699807,7,43.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,23.960391,7,43.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,24.219083,8,43.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,24.483109,8,43.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,24.763781,8,37.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,25.026517,8,33.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,25.288219,8,32.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,25.551606,8,32.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,25.813026,8,32.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,26.074638,8,32.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,26.359932,8,31.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,26.624779,9,31.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,26.886158,9,31.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,27.146626,9,31.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,27.414523,9,28.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,27.677922,9,28.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,27.944891,9,28.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,28.2277,9,28.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,28.48778,9,28.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,28.749078,9,28.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,29.010879,10,28.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,29.273772,10,28.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,29.533967,10,28.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,29.808669,10,23.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,30.086166,10,-8.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,30.335308,10,-13.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,30.60612,10,-34.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,30.87047,10,-34.0
R_5exvTvnYGQxYHmk,1_21_O,1,21,O,31.12959,10,-34.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,0.057259,-2,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,0.322306,-2,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,0.589252,-2,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,0.853905,-2,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,1.121137,-2,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,1.386716,-2,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,1.651835,-2,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,1.917869,-2,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,2.182109,-2,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,2.448476,-1,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,2.71465,-1,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,2.979009,-1,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,3.245003,-1,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,3.511367,-1,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,3.776519,-1,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,4.023366,-1,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,4.290376,-1,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,4.554426,-1,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,4.820382,0,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,5.085015,0,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,5.35182,0,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,5.619202,0,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,5.883734,0,
R_6qiVb9WslcV95D3,1_21_O,1,21,O,6.150821,0,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,6.415662,0,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,6.680307,0,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,6.94542,0,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,7.215157,1,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,7.480149,1,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,7.744387,1,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,8.011971,1,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,8.2837,1,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,8.541688,1,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,8.809318,1,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,9.076146,1,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,9.340658,1,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,9.605548,2,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,9.872494,2,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,10.137532,2,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,10.404412,2,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,10.670044,2,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,10.936935,2,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,11.200935,2,-1.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,11.466882,2,-7.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,11.731186,2,-8.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,12.0002,3,-8.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,12.265969,3,-7.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,12.531205,3,-7.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,12.797427,3,-7.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,13.062803,3,-12.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,13.327617,3,-12.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,13.595019,3,-12.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,13.861595,3,-12.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,14.127313,3,-12.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,14.391518,3,-12.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,14.6585,4,-12.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,14.923843,4,-12.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,15.190379,4,-12.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,15.456082,4,-11.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,15.72174,4,29.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,15.987868,4,30.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,16.251561,4,29.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,16.519752,4,29.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,16.785559,4,29.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,17.051742,5,29.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,17.315691,5,29.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,17.583796,5,29.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,17.847506,5,27.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,18.115014,5,3.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,18.383056,5,-13.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,18.646921,5,-35.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,18.91155,5,-40.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,19.177459,5,-40.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,19.444066,6,-40.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,19.710939,6,-40.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,19.975889,6,-40.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,20.243937,6,-40.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,20.507952,6,5.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,20.77317,6,57.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,21.037587,6,63.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,21.306797,6,64.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,21.572687,6,64.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,21.836893,7,64.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,22.102495,7,64.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,22.369014,7,64.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,22.634332,7,62.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,22.901536,7,22.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,23.167217,7,23.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,23.433282,7,36.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,23.697806,7,38.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,23.962895,7,37.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,24.230924,8,37.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,24.495139,8,37.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,24.759983,8,37.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,25.027347,8,37.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,25.291532,8,60.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,25.557015,8,61.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,25.824056,8,61.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,26.068788,8,60.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,26.33492,8,60.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,26.621147,9,60.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,26.867216,9,60.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,27.131861,9,60.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,27.417926,9,60.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,27.664075,9,60.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,27.930957,9,60.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,28.195618,9,61.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,28.46145,9,62.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,28.728755,9,62.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,28.992461,10,62.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,29.26,10,62.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,29.525606,10,62.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,29.792135,10,62.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,30.057033,10,62.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,30.32267,10,70.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,30.589136,10,70.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,30.855554,10,70.0
R_6qiVb9WslcV95D3,1_21_O,1,21,O,31.121141,10,70.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,0.178535,-2,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,0.444057,-2,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,0.704637,-2,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,0.971805,-2,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,1.238533,-2,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,1.506559,-2,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,1.770402,-2,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,2.038215,-2,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,2.302579,-2,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,2.583744,-1,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,2.834367,-1,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,3.096802,-1,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,3.358825,-1,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,3.625543,-1,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,3.891316,-1,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,4.159466,-1,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,4.427037,-1,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,4.693566,-1,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,4.956856,0,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,5.220479,0,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,5.478066,0,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,5.742992,0,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,6.023965,0,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,6.292216,0,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,6.556439,0,
R_3CkdS2pAdeypu10,1_21_O,1,21,O,6.8176,0,-1.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,7.072208,0,13.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,7.344062,1,18.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,7.616384,1,19.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,7.891267,1,19.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,8.158375,1,19.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,8.407422,1,19.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,8.669729,1,19.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,8.935942,1,19.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,9.196183,1,19.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,9.480914,1,19.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,9.742938,2,19.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,10.007753,2,19.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,10.270643,2,19.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,10.531372,2,19.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,10.795243,2,19.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,11.077465,2,19.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,11.342946,2,19.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,11.596068,2,29.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,11.85751,2,29.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,12.125675,3,29.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,12.384011,3,29.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,12.668312,3,29.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,12.932319,3,29.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,13.193056,3,29.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,13.452223,3,29.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,13.719201,3,29.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,13.97895,3,29.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,14.259008,3,29.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,14.522962,4,29.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,14.783121,4,29.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,15.061017,4,29.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,15.327722,4,29.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,15.570266,4,17.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,15.832446,4,14.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,16.132652,4,14.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,16.380912,4,14.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,16.645731,4,14.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,16.908761,5,14.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,17.170013,5,14.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,17.433965,5,14.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,17.717044,5,14.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,17.979532,5,-6.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,18.242126,5,-20.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,18.505747,5,-20.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,18.765638,5,-20.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,19.024935,5,-20.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,19.307329,6,-20.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,19.575945,6,-20.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,19.838371,6,-20.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,20.106188,6,-20.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,20.3638,6,-20.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,20.622612,6,-18.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,20.903387,6,-9.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,21.168671,6,-9.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,21.433515,6,-9.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,21.696606,7,-9.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,21.955159,7,-9.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,22.217833,7,-9.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,22.480592,7,-9.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,22.762685,7,-9.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,23.029987,7,-9.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,23.291547,7,-9.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,23.551909,7,-9.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,23.813314,7,-9.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,24.078971,8,-9.0
R_3CkdS2pAdeypu10,1_21_O,1,21,O,24.356656,8,-9.0
